2220,1882,16751500
511,1882,16273023
2512,1882,14740233
5605,1882,9638351
3332,1882,12634970
964,1882,17513531
2834,1882,13721071
1483,1882,320678
3010,1882,14611335
5521,1882,15778619
5908,1882,6387463
3046,1882,15506530
3164,1882,2573902
3592,1882,16169258
3716,1882,14036335
4015,1882,12010687
1413,1882,15276169
1444,1882,12017413
3587,1882,16215878
5322,1882,9082633
1550,1882,17333322
2309,1882,16181059
2039,1882,16760980
764,1882,16175270
5196,1882,2767669
776,1882,18510600
2076,1882,17434744
4008,1882,14050917
4704,1882,14265456
1786,1882,14187752
1021,1882,4975570
5426,1882,16689053
2289,1882,12343519
4755,1882,3084136
2920,1882,16937667
889,1882,15453232
2581,1882,15910560
5233,1882,16970677
2653,1882,17507379
5588,1882,9151372
4984,1882,12197155
659,1882,21177627
576,1882,12369365
5513,1882,12392082
3458,1882,14920798
8740,1882,404192
4230,1882,12273797
4572,1882,14139572
3423,1882,15642215
398,1882,11699944
913,1882,8922621
5757,1882,5584711
3084,1882,15679037
3285,1882,18459619
4080,1882,12391034
1740,1882,11968595
3379,1882,6751045
4125,1882,12059929
3120,1882,12425190
3521,1882,15834502
3471,1882,14301662
1735,1882,11944127
4666,1882,14696040
4665,1882,16109048
5025,1882,12161676
1017,1882,16559904
2775,1882,21001850
5048,1882,11483952
1238,1882,20278120
5141,1882,13699821
963,1882,18404710
1687,1882,12209160
3512,1882,13698817
5333,1882,5897613
5152,1882,3498538
375,1882,12210806
686,1882,14685106
5242,1882,15629782
1469,1882,13858641
1461,1882,16511993
79,1882,13123419
42,1882,12042650
3144,1882,19680836
5321,1882,19781592
90,1882,19281200
1823,1882,12121184
2487,1882,14949289
3241,1882,16778690
4534,1882,12311098
5860,1882,17505396
3210,1882,14502013
941,1882,14230353
603,1882,20932028
3610,1882,21265823
279,1882,18744650
1602,1882,12915689
2884,1882,13807183
2517,1882,15632356
1389,1882,10688932
3167,1882,17322691
2762,1882,11945449
100,1882,12169764
2688,1882,14678810
3595,1882,14606854
490,1882,16274531
674,1882,8217908
1482,1882,15356414
4304,1882,12138012
2207,1882,18644030
4646,1882,12101993
4042,1882,16921999
5280,1882,16799048
2567,1882,16837749
2994,1882,490436
5708,1882,677217
1708,1882,12011190
4067,1882,7321498
2782,1882,15755760
1488,1882,57400
4576,1882,13330508
956,1882,12664377
5006,1882,16084986
130,1882,14758560
2145,1882,11893343
4368,1882,8525159
4362,1882,12351853
4779,1882,4464547
5493,1882,75165
4070,1882,16514686
2038,1882,7547374
4683,1882,15509979
629,1882,5818729
1826,1882,13229150
4199,1882,14490776
3719,1882,14142687
548,1882,7363962
4879,1882,15505794
2369,1882,10205467
8128,1882,15850787
1622,1882,17419640
3342,1882,5620187
5268,1882,12620935
2249,1882,13120151
4851,1882,14249078
4760,1882,16045633
4290,1882,1083607
1434,1882,16773809
3549,1882,12929952
3915,1882,13242956
4016,1882,16235699
4060,1882,15138027
2502,1882,9186916
2355,1882,12235641
4247,1882,13733825
830,1882,12295177
4702,1882,16397000
4942,1882,12339646
987,1882,17776266
5568,1882,1512661
1781,1882,15522634
2149,1882,14004204
5363,1882,12846956
843,1882,12240028
5040,1882,4856576
5171,1882,13163329
311,1882,9126346
4529,1882,12318575
4288,1882,12163551
4006,1882,15951732
1164,1882,13577722
938,1882,12285639
3394,1882,17797343
2650,1882,16181466
5146,1882,1190877
2531,1882,11969212
2594,1882,14436611
1139,1882,530010
3341,1882,17563369
819,1882,14764797
10286,1882,4938727
2159,1882,7992138
47,1882,13932726
2165,1882,12151565
2754,1882,12606327
1241,1882,2347574
1724,1882,12155272
5065,1882,11862661
4352,1882,20619196
5520,1882,15833476
4774,1882,16721039
3775,1882,11466840
5287,1882,13131153
294,1882,5365497
4391,1882,16063608
2683,1882,16268806
4603,1882,16549647
174,1882,14454443
5549,1882,19454845
4940,1882,13208513
4151,1882,2755614
5868,1882,7158307
1675,1882,12336132
2649,1882,12225190
5718,1882,18335630
5717,1882,12143623
8861,1882,7031907
73,1882,12922286
3724,1882,16123314
2600,1882,12391179
2565,1882,12193041
4991,1882,12720795
5172,1882,59711
1917,1882,13471776
4448,1882,13201015
5956,1882,13930272
2842,1882,577450
2211,1882,12277506
880,1882,529222
333,1882,14652660
677,1882,11054285
5749,1882,15470842
2112,1882,18881690
2753,1882,12352230
2784,1882,12777778
4947,1882,16658035
3917,1882,13855249
2849,1882,8068276
4640,1882,12782508
1141,1882,12292705
4246,1882,12338829
2936,1882,14924662
1276,1882,16567898
3907,1882,12165221
2331,1882,17581292
5438,1882,20465126
206,1882,16737232
1892,1882,3920246
2605,1882,5028320
5789,1882,13478525
4188,1882,16229122
5187,1882,6766413
2697,1882,13239630
2749,1882,12009596
2239,1882,11510743
49,1882,12740745
3338,1882,12178185
2945,1882,12556807
2101,1882,15134768
2823,1882,12194272
2992,1882,18479767
3107,1882,11336624
743,1882,16847619
4453,1882,21639741
5340,1882,5251506
2958,1882,9427875
4752,1882,16713775
4860,1882,13094219
1828,1882,12664123
4747,1882,16499342
5041,1882,18149644
2729,1882,20704980
287,1882,16736562
327,1882,19706510
2631,1882,16801680
21,1882,20084081
1607,1882,18042828
4326,1882,15607067
2388,1882,15058115
1965,1882,7871995
5270,1882,16635994
2968,1882,16994387
3216,1882,12975066
1179,1882,12199306
181,1882,14270010
1049,1882,12479363
4492,1882,12748092
2346,1882,12024197
4878,1882,12636386
4661,1882,18784511
4444,1882,11826572
220,1882,16262274
6058,1882,18332439
2993,1882,12472260
4240,1882,725167
1340,1882,8962469
166,1882,15493680
2639,1882,16014752
4647,1882,14088506
5724,1882,17008694
298,1882,16468536
731,1882,14230306
5917,1882,14182818
5748,1882,16583904
690,1882,16765893
1882,681,11793714
4935,681,8330065
3401,681,19121636
5836,681,4263418
5489,681,6254699
4295,681,12577708
4636,681,8301401
5930,681,6820654
2598,681,10199925
1501,681,4358156
551,681,8860258
3871,681,7293617
1080,681,3983849
3422,681,1989208
4303,681,12648405
5378,681,923726
1532,681,6346614
3688,681,534362
693,681,196066
1368,681,11733008
3903,681,8658921
856,681,8117086
4099,681,5755465
1590,681,7068714
732,681,3904997
821,681,5980962
4313,681,11983509
362,681,4779743
3125,681,693378
2442,681,10905958
253,681,1435975
3953,681,6597058
5931,681,12282803
270,681,1776561
1872,681,11577189
4604,681,8155635
1831,681,751867
3654,681,12988749
1267,681,547329
4059,681,2127757
3678,681,6977113
1995,681,1471852
2954,681,1622184
5952,681,761706
1369,681,7989177
2779,681,4861415
5393,681,1770932
5891,681,6983085
3489,681,11796110
4743,681,12872173
4721,681,5035009
5157,681,8954674
2254,681,1564370
8199,681,2248535
2275,681,1788696
4624,681,9851135
5106,681,2414627
25,681,9375532
2733,681,9359519
2437,681,12691648
2685,681,5120431
2491,681,9478310
1348,681,12132360
5477,681,3234690
4538,681,804040
8860,681,12350659
5710,681,8539913
2940,681,9598057
3989,681,1718373
2833,681,14601678
4992,681,4580636
2485,681,927517
5874,681,16218005
2150,681,4916953
2616,681,5735581
2200,681,7802706
553,681,12505924
3004,681,12737978
4638,681,1027683
5094,681,8800212
5678,681,12718346
238,681,11359791
1802,681,8414839
4114,681,1485128
4722,681,6665889
4682,681,1639962
3381,681,9541117
2313,681,16083636
4002,681,7004625
2935,681,1608524
1399,681,11761627
950,681,15291639
2900,681,1614280
1600,681,19252005
1697,681,477642
2107,681,3288143
1949,681,623326
4165,681,6925675
205,681,319503
2550,681,1283904
639,681,9233873
2503,681,11633672
2756,681,460343
5201,681,8675046
2969,681,9930794
1504,681,13636830
3350,681,5776257
1100,681,4361842
2897,681,5882800
1408,681,8675429
2248,681,867207
5569,681,9826742
2220,681,9009795
511,681,5738446
2512,681,10639176
5605,681,11749086
3332,681,1452497
964,681,9922924
2834,681,6187873
1483,681,12000252
3010,681,3519353
5521,681,4686637
5908,681,15873838
3046,681,4414548
3164,681,14047194
3592,681,5077277
3716,681,6445728
4015,681,247504
1413,681,6018300
1444,681,12812911
3587,681,8069726
5322,681,19207977
1550,681,8520945
2309,681,5646482
2039,681,9170373
764,681,5083289
5196,681,14378006
776,681,14558452
2076,681,9844138
4008,681,13713021
4704,681,3173475
1786,681,3095770
1021,681,15678105
5426,681,8775772
2289,681,778913
4755,681,14655708
2920,681,8524774
889,681,4361250
2581,681,6532841
5233,681,8724995
2653,681,9916773
5588,681,11248722
4984,681,12992652
659,681,10833331
576,681,804758
5513,681,827476
3458,681,3828817
8740,681,11569841
4230,681,13069295
4572,681,6548966
3423,681,4550234
398,681,12495441
913,681,19585264
5757,681,15730481
3084,681,4587055
3285,681,14579812
4080,681,1738054
1740,681,205412
3379,681,8848396
4125,681,296747
3120,681,860583
3521,681,4742520
3471,681,6867310
1735,681,180945
4666,681,3604059
4665,681,5017067
5025,681,501889
1017,681,11828656
2775,681,11887019
5048,681,12279449
1238,681,12631101
5141,681,3819695
963,681,13673461
1687,681,14319895
3512,681,3703997
5333,681,16409069
5152,681,15075971
375,681,447623
686,681,6732323
5242,681,4537801
1469,681,6268034
1461,681,7980510
79,681,1360237
42,681,814788
3144,681,9336540
5321,681,8689611
90,681,8189218
1823,681,461397
2487,681,3857307
3241,681,9583645
4534,681,746491
5860,681,9914789
3210,681,3519780
941,681,3138372
603,681,10587731
3610,681,10921527
279,681,14628951
1602,681,1152507
2884,681,3586505
2517,681,4540374
1389,681,1322275
3167,681,9732084
2762,681,182267
100,681,1650064
2688,681,6978255
3595,681,6557756
490,681,11256593
674,681,15410127
1482,681,4264433
4304,681,478225
2207,681,8367421
4646,681,1582294
4042,681,12190751
5280,681,8670664
2567,681,8300611
2994,681,12129105
5708,681,11218529
1708,681,248007
4067,681,17573569
2782,681,8165153
1488,681,11816557
4576,681,11931712
956,681,1099770
5006,681,5371515
130,681,12931327
2145,681,767357
4368,681,19187801
4362,681,914647
4779,681,16074885
5493,681,11850750
4070,681,7136966
2038,681,11775229
4683,681,4417997
629,681,16889689
1826,681,2050181
4199,681,3398794
3719,681,3050706
548,681,11730861
4879,681,4413812
2369,681,16140455
8128,681,4758805
1622,681,9829033
3342,681,15496662
5268,681,1056328
2249,681,1356968
4851,681,3157096
4760,681,6667914
4290,681,11882391
1434,681,9032104
3549,681,1750983
3915,681,2062276
4016,681,5143717
4060,681,4046046
2502,681,19312261
2355,681,472458
4247,681,2641844
830,681,730570
4702,681,5862423
4942,681,775040
987,681,13045017
5568,681,10810992
1781,681,12139086
2149,681,2912222
5363,681,1083774
843,681,673285
5040,681,15356406
5171,681,1987806
311,681,11223696
4529,681,753968
4288,681,1643851
4006,681,6574013
1164,681,2485741
938,681,721032
3394,681,10206736
2650,681,5089484
5146,681,11923632
2531,681,309425
2594,681,6846004
1139,681,12168679
3341,681,9972762
819,681,3672816
10286,681,16206789
2159,681,18117482
47,681,6342119
2165,681,1631865
2754,681,1380646
1241,681,13557317
1724,681,1635572
5065,681,1342961
4352,681,12397531
5520,681,4741494
4774,681,6186461
3775,681,405942
5287,681,1952183
294,681,16841144
4391,681,5529031
2683,681,8118720
4603,681,6015070
174,681,13199410
5549,681,9019059
4940,681,2027833
4151,681,14365952
5868,681,9255657
1675,681,771525
2649,681,658448
5718,681,9890085
5717,681,483836
8861,681,11536712
73,681,1743317
3724,681,5467551
2600,681,1738198
2565,681,533254
4991,681,957613
5172,681,11835296
1917,681,2379795
4448,681,2022045
5956,681,11312398
2842,681,11341391
2211,681,514323
880,681,12167890
333,681,3560679
677,681,771046
5749,681,4378861
2112,681,8535131
2753,681,915025
2784,681,1213172
4947,681,8837214
3917,681,6264642
2849,681,18193620
4640,681,1217902
1141,681,1773005
4246,681,774223
2936,681,3942429
1276,681,8016589
3907,681,12960719
2331,681,9990685
5438,681,10120830
206,681,8995527
1892,681,15530584
2605,681,16599803
5789,681,2386543
4188,681,8543226
5187,681,8863764
2697,681,1476447
2749,681,1489896
2239,681,304226
49,681,1263684
3338,681,1658485
2945,681,1438496
2101,681,4042786
2823,681,431090
2992,681,7387785
3107,681,13852029
743,681,9626633
4453,681,11295444
5340,681,16033820
2958,681,12574661
4752,681,6179198
4860,681,1331036
1828,681,1099517
4747,681,5407361
5041,681,8717862
2729,681,12592046
287,681,8994857
327,681,9362214
2631,681,8266882
21,681,13154351
1607,681,15325185
4326,681,6247958
2388,681,3966134
1965,681,15438636
5270,681,6101417
2968,681,8653164
3216,681,1796096
1179,681,12994803
181,681,3178028
1049,681,1826382
4492,681,1183486
2346,681,9304081
4878,681,1071780
4661,681,8449259
4444,681,775630
220,681,8313016
6058,681,8722049
2993,681,709077
4240,681,11091877
1340,681,19087813
166,681,4401699
2639,681,9366774
4647,681,2996525
5724,681,9418087
298,681,8782641
731,681,3138325
5917,681,3090837
5748,681,7206184
690,681,9024188
1882,4935,16020368
681,4935,8330065
3401,4935,16964844
5836,4935,8482154
5489,4935,10473436
4295,4935,16796445
4636,4935,1997436
5930,4935,11039391
2598,4935,2433014
1501,4935,8576892
551,4935,1288227
3871,4935,1517264
1080,4935,8202585
3422,4935,7346346
4303,4935,16875059
5378,4935,7971649
1532,4935,10565350
3688,4935,8833896
693,4935,8495599
1368,4935,3596703
3903,4935,9456592
856,4935,716118
4099,4935,9974201
1590,4935,11287451
732,4935,8123733
821,4935,10199698
4313,4935,16210163
362,4935,6497872
3125,4935,8992912
2442,4935,15132612
253,4935,7390077
3953,4935,1775013
5931,4935,16501540
270,4935,7042900
1872,4935,15803843
4604,4935,12374371
1831,4935,8085706
3654,4935,17207486
1267,4935,8846862
4059,4935,7107474
3678,4935,11195850
1995,4935,7425954
2954,4935,7470029
5952,4935,7977441
1369,4935,1059820
2779,4935,9080152
5393,4935,10070466
5891,4935,11201821
3489,4935,16022763
4743,4935,9875028
4721,4935,9253746
5157,4935,9752345
2254,4935,9863904
8199,4935,7086467
2275,4935,7055035
4624,4935,1714830
5106,4935,6972780
25,4935,1712806
2733,4935,1432279
2437,4935,16918302
2685,4935,9339168
2491,4935,10275981
1348,4935,16359014
5477,4935,7453427
4538,4935,8022375
8860,4935,6938934
5710,4935,714651
2940,4935,3747315
3989,4935,7254105
2833,4935,6465373
4992,4935,8799372
2485,4935,7975440
5874,4935,20436742
2150,4935,9135689
2616,4935,9954317
2200,4935,8600377
553,4935,6734390
3004,4935,16964632
4638,4935,9327217
5094,4935,1137486
5678,4935,16937083
238,4935,8442773
1802,4935,2872583
4114,4935,9784662
4722,4935,10884626
4682,4935,7525963
3381,4935,1878391
2313,4935,20310290
4002,4935,11223361
2935,4935,7487536
1399,4935,8764482
950,4935,19518293
2900,4935,7498100
1600,4935,17095212
1697,4935,8431600
2107,4935,7062727
1949,4935,8922860
4165,4935,11144411
205,4935,8619037
2550,4935,7532083
639,4935,1332906
2503,4935,10769484
2756,4935,8759877
5201,4935,5677901
2969,4935,2268068
1504,4935,17863483
3350,4935,6619128
1100,4935,8580579
2897,4935,10101537
1408,4935,1383254
2248,4935,7936655
5569,4935,1690437
2220,4935,1366561
511,4935,9957182
2512,4935,2502871
5605,4935,7537451
3332,4935,7382094
964,4935,2260198
2834,4935,4665934
1483,4935,16226906
3010,4935,7049708
5521,4935,8905374
5908,4935,20092574
3046,4935,8633285
3164,4935,18273848
3592,4935,9296013
3716,4935,2451955
4015,4935,8547038
1413,4935,10237036
1444,4935,17031647
3587,4935,1009754
5322,4935,17051185
1550,4935,2546408
2309,4935,9865218
2039,4935,1507647
764,4935,9302025
5196,4935,18604660
776,4935,9759559
2076,4935,2181411
4008,4935,13640410
4704,4935,7171433
1786,4935,7314507
1021,4935,17291727
5426,4935,1250515
2289,4935,8047185
4755,4935,18882362
2920,4935,1858356
889,4935,8579987
2581,4935,10751577
5233,4935,1550118
2653,4935,2149861
5588,4935,8391183
4984,4935,17211388
659,4935,7836185
576,4935,8073031
5513,4935,7909375
3458,4935,8047553
8740,4935,15796495
4230,4935,17288031
4572,4935,2253507
3423,4935,8768970
398,4935,16714178
913,4935,19059165
5757,4935,19949218
3084,4935,8805792
3285,4935,6443508
4080,4935,7349464
1740,4935,8504946
3379,4935,11094530
4125,4935,8596281
3120,4935,7866976
3521,4935,8961257
3471,4935,11086047
1735,4935,8480479
4666,4935,7822795
4665,4935,9235803
5025,4935,8362703
1017,4935,3692351
2775,4935,8889873
5048,4935,16498186
1238,4935,9633955
5141,4935,5170461
963,4935,5537157
1687,4935,6032673
3512,4935,5336882
5333,4935,17223000
5152,4935,19302625
375,4935,8747157
686,4935,10951060
5242,4935,8756537
1469,4935,2616257
1461,4935,1749134
79,4935,9659771
42,4935,8202336
3144,4935,6339395
5321,4935,9487281
90,4935,8986889
1823,4935,8442658
2487,4935,8076044
3241,4935,1704582
4534,4935,8106657
5860,4935,2252062
3210,4935,6320033
941,4935,7357108
603,4935,7590586
3610,4935,7924382
279,4935,9993609
1602,4935,9452040
2884,4935,5517791
2517,4935,8759111
1389,4935,8587485
3167,4935,2069358
2762,4935,8481801
100,4935,7536065
2688,4935,11196991
3595,4935,10776492
490,4935,3120288
674,4935,12492315
1482,4935,8483169
4304,4935,8425776
2207,4935,5020554
4646,4935,7371028
4042,4935,4054446
5280,4935,1378489
2567,4935,1996646
2994,4935,16355759
5708,4935,15445183
1708,4935,8547541
4067,4935,16415166
2782,4935,773716
1488,4935,16043211
4576,4935,3795408
956,4935,7780540
5006,4935,9590252
130,4935,12858716
2145,4935,8053029
4368,4935,19226691
4362,4935,7962570
4779,4935,20301539
5493,4935,16077404
4070,4935,11355703
2038,4935,10489807
4683,4935,8636734
629,4935,17703620
1826,4935,7704812
4199,4935,7617531
3719,4935,7275278
548,4935,10653794
4879,4935,8632549
2369,4935,10155284
8128,4935,8977542
1622,4935,2166307
3342,4935,15894259
5268,4935,7764066
2249,4935,9656502
4851,4935,7375833
4760,4935,10886650
4290,4935,16109045
1434,4935,1388870
3549,4935,7633141
3915,4935,7587489
4016,4935,9362454
4060,4935,8264782
2502,4935,16777249
2355,4935,8771992
4247,4935,6952870
830,4935,8090736
4702,4935,10081160
4942,4935,8043312
987,4935,4908713
5568,4935,15037646
1781,4935,12110849
2149,4935,7176211
5363,4935,9383308
843,4935,8124026
5040,4935,16688507
5171,4935,7363398
311,4935,8871724
4529,4935,8114134
4288,4935,7529852
4006,4935,10792750
1164,4935,6948876
938,4935,8043106
3394,4935,2543295
2650,4935,9308221
5146,4935,16150286
2531,4935,8465712
2594,4935,2180664
1139,4935,16395333
3341,4935,2310036
819,4935,7891552
10286,4935,20425525
2159,4935,16374835
47,4935,2450007
2165,4935,7479709
2754,4935,7372604
1241,4935,17783971
1724,4935,7483417
5065,4935,7267442
4352,4935,9400386
5520,4935,8960231
4774,4935,10405198
3775,4935,8067460
5287,4935,7750280
294,4935,21059880
4391,4935,9747768
2683,4935,1022060
4603,4935,10233806
174,4935,13126798
5549,4935,9816730
4940,4935,7539829
4151,4935,18592606
5868,4935,11501791
1675,4935,7968549
2649,4935,8109188
5718,4935,10687756
5717,4935,8465097
8861,4935,10894387
73,4935,7625475
3724,4935,9686287
2600,4935,7349609
2565,4935,8394069
4991,4935,9257147
5172,4935,16061950
1917,4935,6980746
4448,4935,7773961
5956,4935,3176094
2842,4935,15568045
2211,4935,8813857
880,4935,16394544
333,4935,7779415
677,4935,8191582
5749,4935,8597597
2112,4935,5540249
2753,4935,7962948
2784,4935,7570764
4947,4935,1273096
3917,4935,2588040
2849,4935,16450973
4640,4935,7575493
1141,4935,7170933
4246,4935,7992558
2936,4935,6400957
1276,4935,1776821
3907,4935,17179455
2331,4935,2327959
5438,4935,7123684
206,4935,1352293
1892,4935,19757238
2605,4935,20826457
5789,4935,6987494
4188,4935,424121
5187,4935,11109898
2697,4935,9775981
2749,4935,7432350
2239,4935,8071708
49,4935,7497002
3338,4935,7227971
2945,4935,7323084
2101,4935,8261523
2823,4935,8730624
2992,4935,8185456
3107,4935,16232424
743,4935,1773511
4453,4935,8298299
5340,4935,20252557
2958,4935,16793398
4752,4935,10397934
4860,4935,9630570
1828,4935,7673127
4747,4935,6329949
5041,4935,3988433
2729,4935,9594901
287,4935,1351623
327,4935,6365069
2631,4935,1975386
21,4935,10157206
1607,4935,9150589
4326,4935,10466695
2388,4935,6458684
1965,4935,13636574
5270,4935,10320153
2968,4935,1619679
3216,4935,7678254
1179,4935,17213539
181,4935,7175987
1049,4935,7437792
4492,4935,7729502
2346,4935,13522818
4878,4935,7734203
4661,4935,5443070
4444,4935,7986257
220,4935,964121
6058,4935,4435550
2993,4935,9008611
4240,4935,15318531
1340,4935,16890719
166,4935,8620435
2639,4935,1439535
4647,4935,7260513
5724,4935,1755361
298,4935,646336
731,4935,7357061
5917,4935,7354825
5748,4935,11424921
690,4935,1380954
1882,3401,8996292
681,3401,19121636
4935,3401,16964844
5836,3401,17596554
5489,3401,16317945
4295,3401,13106937
4636,3401,17462516
5930,3401,15454648
2598,3401,18160862
1501,3401,18131919
551,3401,16558062
3871,3401,18395223
1080,3401,18206368
3422,3401,20020787
4303,3401,9826016
5378,3401,19688854
1532,3401,16493184
3688,3401,19625467
693,3401,19287170
1368,3401,14012043
3903,3401,15512637
856,3401,17613619
4099,3401,16418801
1590,3401,14804832
732,3401,17948227
821,3401,16207208
4313,3401,9101167
362,3401,18366538
3125,3401,19784483
2442,3401,9240797
253,3401,19283597
3953,3401,18546096
5931,3401,11583480
270,3401,19695621
1872,3401,8993413
4604,3401,13712165
1831,3401,19253942
3654,3401,13517978
1267,3401,19638433
4059,3401,19779217
3678,3401,15409857
1995,3401,19319474
2954,3401,19469806
5952,3401,19145678
1369,3401,17322179
2779,3401,17263219
5393,3401,20862037
5891,3401,15268131
3489,3401,8998687
4743,3401,13091490
4721,3401,17436813
5157,3401,15432553
2254,3401,20655475
8199,3401,19600116
2275,3401,19707755
4624,3401,15725385
5106,3401,19435621
25,3401,17953533
2733,3401,15892393
2437,3401,8678503
2685,3401,16874514
2491,3401,14366179
1348,3401,9172024
5477,3401,18654722
4538,3401,19696569
8860,3401,13489283
5710,3401,17368211
2940,3401,19249125
3989,3401,19623598
2833,3401,12231431
4992,3401,17473340
2485,3401,19692645
5874,3401,7390445
2150,3401,16962615
2616,3401,16479180
2200,3401,15982249
553,3401,13465473
3004,3401,8698058
4638,3401,20118788
5094,3401,17699018
5678,3401,13247575
238,3401,13808081
1802,3401,18374394
4114,3401,20576233
4722,3401,16747745
4682,3401,19487584
3381,3401,17980536
2313,3401,8159798
4002,3401,15451074
2935,3401,19456147
1399,3401,13384501
950,3401,7459826
2900,3401,19461902
1600,3401,207576
1697,3401,19465351
2107,3401,19246603
1949,3401,19714430
4165,3401,15667486
205,3401,19410608
2550,3401,20103749
639,3401,16043761
2503,3401,9502329
2756,3401,19551447
5201,3401,16282060
2969,3401,18195570
1504,3401,8456420
3350,3401,17436532
1100,3401,18135606
2897,3401,17121514
1408,3401,16688710
2248,3401,19615585
5569,3401,15335172
2220,3401,16636396
511,3401,16977160
2512,3401,14857466
5605,3401,13263838
3332,3401,19962892
964,3401,18187701
2834,3401,21048993
1483,3401,9117910
3010,3401,19494976
5521,3401,17915340
5908,3401,7068303
3046,3401,18068904
3164,3401,8973022
3592,3401,17485273
3716,3401,19244732
4015,3401,19338609
1413,3401,15980306
1444,3401,13342139
3587,3401,17272112
5322,3401,163548
1550,3401,18048219
2309,3401,16885195
2039,3401,17962089
764,3401,16837371
5196,3401,7958507
776,3401,10600910
2076,3401,18228288
4008,3401,11029591
4704,3401,19027764
1786,3401,18758396
1021,3401,4245488
5426,3401,16573949
2289,3401,19671442
4755,3401,7344918
2920,3401,17162429
889,3401,18135014
2581,3401,16614697
5233,3401,16855574
2653,3401,17885478
5588,3401,13756491
4984,3401,13521880
659,3401,14165984
576,3401,19697287
5513,3401,19720005
3458,3401,18299592
8740,3401,8986065
4230,3401,13598523
4572,3401,19069425
3423,3401,17468004
398,3401,13024670
913,3401,2379075
5757,3401,7993759
3084,3401,17794727
3285,3401,12253490
4080,3401,19718957
1740,3401,19296517
3379,3401,12890748
4125,3401,19387851
3120,3401,19753112
3521,3401,17873762
3471,3401,15005798
1735,3401,19272050
4666,3401,18240842
4665,3401,17156645
5025,3401,19489598
1017,3401,13977214
2775,3401,13092159
5048,3401,12808678
1238,3401,12368429
5141,3401,21027743
963,3401,13227859
1687,3401,14024131
3512,3401,20846370
5333,3401,3898611
5152,3401,6777555
375,3401,19538728
686,3401,15389243
5242,3401,17732346
1469,3401,19382933
1461,3401,17561733
79,3401,20451342
42,3401,19370572
3144,3401,15622750
5321,3401,15543327
90,3401,15881012
1823,3401,19449106
2487,3401,18301261
3241,3401,16663587
4534,3401,19639020
5860,3401,18263571
3210,3401,19866352
941,3401,18709643
603,3401,14402943
3610,3401,14124163
279,3401,10834959
1602,3401,20243611
2884,3401,20728879
2517,3401,17330058
1389,3401,18016854
3167,3401,18159259
2762,3401,19273371
100,3401,19497686
2688,3401,15382947
3595,3401,15310991
490,3401,14441823
674,3401,5520118
1482,3401,18209189
4304,3401,19465935
2207,3401,16937520
4646,3401,19429916
4042,3401,13880530
5280,3401,16683944
2567,3401,17461726
2994,3401,9168769
5708,3401,8953036
1708,3401,19339112
4067,3401,1899961
2782,3401,17698210
1488,3401,9019128
4576,3401,14182497
956,3401,19992299
5006,3401,16789122
130,3401,10713306
2145,3401,19221266
4368,3401,2698412
4362,3401,19679775
4779,3401,7536601
5493,3401,9053328
4070,3401,17218822
2038,3401,9593160
4683,3401,18072353
629,3401,4020653
1826,3401,20379253
4199,3401,18486735
3719,3401,18829157
548,3401,9545065
4879,3401,18068168
2369,3401,6941830
8128,3401,17794444
1622,3401,18256207
3342,3401,3980129
